From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,RF,Xylene,AT,TOT-RF,Station
15-11-2021 00:00,16-11-2021 00:00,122.34,184.29,18.69,26.73,45.42,28.21,20.95,1.87,4.06,0.46,None,5.61,5.98,80.68,1.1,211.01,160.87,None,None,27.5,None,0,worli
16-11-2021 00:00,17-11-2021 00:00,109.68,182.09,26.3,25.62,51.92,24.99,20.45,1.34,4.09,0.28,None,3.27,8.01,75.3,0.75,174.91,180.71,None,None,28.41,None,0,worli
17-11-2021 00:00,18-11-2021 00:00,57.75,114.83,22.76,13.35,36.1,20.69,22.18,1.12,4.09,0.26,None,2.35,10.63,80.43,0.86,201.82,190.22,None,None,27.96,None,0,worli
18-11-2021 00:00,19-11-2021 00:00,29.06,57.18,22.83,14.53,37.36,16.69,20.46,1.67,4.01,0.25,None,2.81,6.15,86.43,1,187.04,202.68,None,None,27.33,None,0,worli
19-11-2021 00:00,20-11-2021 00:00,49.71,85.03,19.71,27.34,47.05,18.86,20.9,1.89,4.07,0.3,None,4.87,5.35,82.88,0.79,183.19,199.59,None,None,27.75,None,0,worli
20-11-2021 00:00,21-11-2021 00:00,63.64,115.76,23.47,21.43,44.9,18.05,22.03,1.91,4.05,0.42,None,2.84,4.75,79.47,0.95,184.15,199.81,None,None,28.89,None,0,worli
21-11-2021 00:00,22-11-2021 00:00,18.14,43.54,17,8.1,25.09,22.19,21.43,1.78,4.01,0.34,None,4.96,10.29,76.05,1.25,161.87,172.61,None,None,28.62,None,0,worli
22-11-2021 00:00,23-11-2021 00:00,22.62,51.16,18.43,16.54,34.76,16.62,20.71,1.73,4.03,0.4,None,3.54,6.51,86.21,0.78,190.6,110.98,None,None,26.59,None,0,worli
23-11-2021 00:00,24-11-2021 00:00,27.74,53.46,17.9,21.12,39.02,16.84,20.83,1.75,3.99,0.23,None,3.32,7.37,86.65,0.5,139.54,66.22,None,None,26.02,None,0,worli
24-11-2021 00:00,25-11-2021 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
25-11-2021 00:00,26-11-2021 00:00,69.4,129.99,12.27,16.43,28.7,9.23,23.38,0.44,4.1,0.47,None,3.99,2.18,71.09,1.11,226.36,130.36,None,None,29.06,None,0,worli
26-11-2021 00:00,27-11-2021 00:00,83.56,140.99,18.06,15.79,33.85,14.73,25.68,0.45,4.09,0.35,None,6.22,6.86,76.24,0.83,201.85,181.2,None,None,27.97,None,0,worli
27-11-2021 00:00,28-11-2021 00:00,78.96,134.72,19.07,11.63,30.7,12.77,25.01,0.46,4.11,0.24,None,4.47,5.85,72.56,0.86,208.03,185.91,None,None,28.02,None,0,worli
28-11-2021 00:00,29-11-2021 00:00,81.26,139.49,19.65,10.64,30.29,11.8,24.98,0.46,4.05,0.5,None,5.04,3.67,63.51,0.99,166.7,182.16,None,None,27.49,None,0,worli
29-11-2021 00:00,30-11-2021 00:00,69.55,150.32,18.14,17.07,35.21,11.32,24.41,0.46,4.11,0.37,None,4.52,8.89,56.21,1.16,131.38,181.37,None,None,27.19,None,0,worli
30-11-2021 00:00,01-12-2021 00:00,79.59,160.06,16.43,15.67,32.1,11.38,25.19,0.46,4.05,0.32,None,5.23,7.06,59.71,1.1,147.27,132.91,None,None,28.04,None,0,worli
01-12-2021 00:00,02-12-2021 00:00,70.91,110.64,17.6,16.51,34.11,11.52,25.7,0.47,4.11,0.39,None,4.42,5.51,86.04,1.1,110.13,25.26,None,None,22.21,None,0,worli
02-12-2021 00:00,03-12-2021 00:00,46.67,70.58,16.49,16.96,33.45,11.96,26.4,0.44,4.1,0.29,None,3.91,8.95,96.15,1.16,134.18,67.27,None,None,21.18,None,0,worli
03-12-2021 00:00,04-12-2021 00:00,58.37,95.38,27.63,20.77,48.39,12.08,28.26,0.45,4.08,0.48,None,3.21,7.37,85.38,0.71,190.18,161.08,None,None,25.07,None,0,worli
04-12-2021 00:00,05-12-2021 00:00,61.76,98.32,21.58,13.18,34.76,12.48,27.18,0.45,4.08,0.32,None,3.91,5.08,86.04,0.87,176.95,165.11,None,None,25.28,None,0,worli
05-12-2021 00:00,06-12-2021 00:00,47.42,79.77,32.2,14.31,46.51,11.78,28.36,0.46,4.04,0.39,None,4.79,5.85,84.01,0.9,174.43,154.14,None,None,25.11,None,0,worli
06-12-2021 00:00,07-12-2021 00:00,89.92,139.66,18.04,15.97,34.01,12.81,27.9,0.46,4.05,0.23,None,5.6,6.27,79.2,0.73,184.03,169.08,None,None,25.46,None,0,worli
07-12-2021 00:00,08-12-2021 00:00,115.91,174.63,15.41,14.44,29.85,13.44,27.93,0.47,4,0.48,None,6.58,6.62,74.08,1.03,158.41,162.85,None,None,26.38,None,0,worli
08-12-2021 00:00,09-12-2021 00:00,119.67,190.51,16.9,17.49,34.4,13.95,27.92,0.46,4.04,0.48,None,3.14,3.49,69.86,1.14,162.02,161.08,None,None,26.47,None,0,worli
09-12-2021 00:00,10-12-2021 00:00,113.83,172.81,16.62,12.84,29.46,12.25,27.56,0.48,4.05,0.45,None,4.44,7.2,72.68,0.93,188.61,169.67,None,None,26.51,None,0,worli
10-12-2021 00:00,11-12-2021 00:00,107.11,166.62,18.21,11.99,30.21,12.57,28.19,0.48,4.01,0.27,None,5.09,4.7,72.48,0.98,179.6,172.29,None,None,26.65,None,0,worli
11-12-2021 00:00,12-12-2021 00:00,100.84,165.57,18.9,10.17,29.07,12.49,30.01,None,None,0.55,None,6.59,5.51,70.73,0.98,190.13,174.63,None,None,26.69,None,0,worli
12-12-2021 00:00,13-12-2021 00:00,103.69,162.08,18.85,9.79,28.64,11.85,28.68,0.49,4.02,0.24,None,4.76,5.29,71.97,0.88,191.43,169.05,None,None,26.43,None,0,worli
13-12-2021 00:00,14-12-2021 00:00,94.19,168.11,33.79,14.13,47.92,12.46,30.04,0.49,4.02,0.42,None,3.58,5.68,69.69,0.75,176.62,163.18,None,None,25.72,None,0,worli
14-12-2021 00:00,15-12-2021 00:00,86.24,146.87,28.7,13.3,42,11.61,33.06,0.5,4.91,0.68,None,4.04,6.18,67.23,0.9,187.67,164.34,None,None,24.79,None,0,worli
15-12-2021 00:00,16-12-2021 00:00,100.8,164.43,18.48,14.81,33.28,11.57,28.13,0.95,4.13,0.35,None,3.67,5.23,73.59,0.85,188.26,154.02,None,None,23.98,None,0,worli
16-12-2021 00:00,17-12-2021 00:00,132.27,198.03,19.73,19.21,38.94,12.43,13.97,0.99,4.08,0.31,None,4.43,4.1,79.29,0.92,183.8,138.37,None,None,23.6,None,0,worli
17-12-2021 00:00,18-12-2021 00:00,133.35,208.43,14.72,13.94,28.67,13.85,18.87,0.51,4.03,0.33,None,2.6,5.53,79.86,0.93,191.41,165.79,None,None,23.73,None,0,worli
18-12-2021 00:00,19-12-2021 00:00,135.49,208.91,7.21,8.7,15.91,18.88,23.02,0.52,4.03,0.33,None,3.95,5.5,75.46,0.73,187.57,162.21,None,None,24.85,None,0,worli
19-12-2021 00:00,20-12-2021 00:00,113,184.97,11.03,6.01,17.04,18.62,24.38,0.52,4.02,0.23,None,3.03,7.59,71.29,0.84,176.31,170.21,None,None,24.7,None,0,worli
20-12-2021 00:00,21-12-2021 00:00,118.07,189.22,8.84,9.32,18.16,17.63,22.84,0.52,4.03,0.38,None,4.06,4.84,69.13,0.93,167.29,186.97,None,None,24.41,None,0,worli
21-12-2021 00:00,22-12-2021 00:00,126.55,195.32,10.13,8.5,18.62,17.22,23.91,0.52,4.07,0.54,None,4.1,8.39,76.95,0.72,180.7,85.13,None,None,23.53,None,0,worli
22-12-2021 00:00,23-12-2021 00:00,132.23,195.91,8.94,9.57,18.51,16.93,24.5,0.53,4.05,0.45,None,5.39,8.02,78.83,0.62,184.8,106.52,None,None,23.36,None,0,worli
23-12-2021 00:00,24-12-2021 00:00,108.73,183.89,6.18,10.21,16.39,15.64,24.58,0.54,4.08,0.63,None,2.92,5.35,71.02,0.69,180.81,152.55,None,None,23.84,None,0,worli
24-12-2021 00:00,25-12-2021 00:00,57.65,111,3.94,13.69,17.63,9.95,21.92,0.57,4.19,0.26,None,5.9,8.88,75.5,0.89,204.88,393.88,None,None,24.62,None,0,worli
25-12-2021 00:00,26-12-2021 00:00,64.31,None,15.42,18.88,34.3,5.99,None,None,None,0.64,None,4.4,7.38,70,1.32,210.23,227.66,None,None,25.03,None,0,worli
26-12-2021 00:00,27-12-2021 00:00,100.8,None,19.14,21.28,40.42,6.77,None,None,None,0.33,None,3.15,4.52,75.35,0.83,192.54,268.01,None,None,24.07,None,0,worli
27-12-2021 00:00,28-12-2021 00:00,106.4,197.48,15.49,25.9,41.38,6.38,25.26,0.57,4.04,0.48,None,4.7,4.48,67.31,0.98,210.82,253.52,None,None,26.44,None,0,worli
28-12-2021 00:00,29-12-2021 00:00,96.51,199.94,8.51,22.72,31.23,5.8,25.65,0.56,3.95,0.3,None,4.22,4.52,70.32,1.61,200.57,225.03,None,None,25.43,None,0,worli
29-12-2021 00:00,30-12-2021 00:00,59.09,174,7.56,17.91,25.47,5.71,23.67,0.55,4.29,0.2,None,2.63,5.74,73.26,1.51,190,146.5,None,None,23.52,None,0,worli
30-12-2021 00:00,31-12-2021 00:00,87.28,None,6.8,22.59,29.34,6.38,None,None,None,0.58,None,6.07,6.32,65.44,1.11,131.97,237.48,None,None,25.06,None,0,worli
31-12-2021 00:00,01-01-2022 00:00,89.45,159.47,10.09,18.52,28.61,6.85,22.69,0.56,4.03,0.4,None,6.5,6.31,74.27,1.02,154.8,162.18,None,None,24.27,None,0,worli
01-01-2022 00:00,02-01-2022 00:00,88.95,None,19.4,11.88,31.28,5.87,None,None,None,0.25,None,4.55,5.79,75.68,0.84,258.3,None,None,None,25.11,None,0,worli
02-01-2022 00:00,03-01-2022 00:00,89.62,None,17.54,8.76,26.3,5.52,None,None,None,0.36,None,3.39,9.14,None,None,None,None,None,None,None,None,0,worli
03-01-2022 00:00,04-01-2022 00:00,95.21,176,16.28,13.04,29.31,5.38,None,None,None,0.3,None,4.07,4.9,66.92,0.9,212.1,146.05,None,None,27.96,None,0,worli
04-01-2022 00:00,05-01-2022 00:00,108.66,180.46,15.27,16.4,31.67,7.05,34.24,0.58,4.18,0.36,None,3.84,3.79,69.93,0.87,187.59,184.32,None,None,26.97,None,0,worli
05-01-2022 00:00,06-01-2022 00:00,124.77,173.98,16.75,25.25,42,6.85,27.66,0.58,4.09,0.29,None,4.38,7.69,79.4,1.03,225.19,120.6,None,None,26.24,None,0,worli
06-01-2022 00:00,07-01-2022 00:00,77.76,112.49,8.5,9.03,17.53,6.49,25.48,0.57,4.13,0.09,None,3.09,3.27,79.85,0.81,201.86,142.85,None,None,24.45,None,0,worli
07-01-2022 00:00,08-01-2022 00:00,103.94,142.99,8.63,13.49,22.12,6.85,24.83,0.57,4.07,0.49,None,3.65,5.48,82.38,0.97,175.67,103.35,None,None,23.62,None,0,worli
08-01-2022 00:00,09-01-2022 00:00,56.54,101.47,11.32,13.45,24.77,5.93,26.11,0.58,4.1,0.32,None,3.67,4.45,83.24,1.02,155.32,86.44,None,None,23.15,None,0,worli
09-01-2022 00:00,10-01-2022 00:00,32.67,65.14,5.26,12.69,17.95,5.33,24.8,0.58,4.12,0.53,None,4.27,4.25,62.53,1.24,162.06,179.74,None,None,22.17,None,0,worli
10-01-2022 00:00,11-01-2022 00:00,36.12,65.42,7.48,21.23,28.71,5.32,23.36,0.57,3.87,0.14,None,4.07,4.58,59.54,0.77,171.37,194.86,None,None,19,None,0,worli
11-01-2022 00:00,12-01-2022 00:00,73.62,130.83,8.25,27.82,36.07,6.13,24.19,0.57,4.07,0.55,None,3.95,6.21,72.11,1.06,198.35,156.05,None,None,21.02,None,0,worli
12-01-2022 00:00,13-01-2022 00:00,62.95,127.67,5.65,27.46,33.09,5.68,24.38,0.59,3.98,0.23,None,5.18,5.9,70.67,1.04,196.66,143.3,None,None,22.36,None,0,worli
13-01-2022 00:00,14-01-2022 00:00,91.63,150.84,6.34,23.99,30.32,6.54,24.47,0.59,4.05,0.26,None,4.97,3.23,73.83,0.8,169.15,162.64,None,None,21.94,None,0,worli
14-01-2022 00:00,15-01-2022 00:00,109.08,171.61,6.8,25.16,31.96,6.29,24.83,0.58,3.99,0.49,None,4.72,6.66,77.14,0.87,185.86,177.9,None,None,22.59,None,0,worli
15-01-2022 00:00,16-01-2022 00:00,94.89,146.68,8.46,21.83,30.29,5.34,24.91,0.59,4.03,0.39,None,3.62,6.56,77.37,0.92,170.92,125.18,None,None,22.64,None,0,worli
16-01-2022 00:00,17-01-2022 00:00,77.75,133.98,11,15.66,26.66,5.34,25.06,0.59,4.11,0.34,None,4.08,9.36,68.3,1.12,154.98,201.48,None,None,23.77,None,0,worli
17-01-2022 00:00,18-01-2022 00:00,81.37,132.83,10.68,13.49,24.17,5.08,24.87,0.6,4.05,0.3,None,4.56,4.2,72.68,1.05,156.76,163.78,None,None,24.47,None,0,worli
18-01-2022 00:00,19-01-2022 00:00,90.25,151.8,14.76,18.02,32.78,5.71,27.3,1.06,4.02,0.17,None,4.65,4.88,76.52,0.86,193.7,147.43,None,None,24.01,None,0,worli
19-01-2022 00:00,20-01-2022 00:00,97.46,189.22,41.9,33.75,75.66,7.63,33.08,2.32,3.91,0.3,None,3.46,5.52,75.19,0.69,176.55,148.07,None,None,21.72,None,0,worli
20-01-2022 00:00,21-01-2022 00:00,52.65,76.36,5.38,30.51,35.88,7.57,27.29,2.03,4.08,0.21,None,4,7.71,68.24,0.97,201.17,129.51,None,None,24.94,None,0,worli
21-01-2022 00:00,22-01-2022 00:00,44.62,73.13,12.2,27.39,39.58,8.02,25.72,2.07,4.11,0.32,None,4.73,5.82,82.06,1.27,171.88,211.96,None,None,23.56,None,0,worli
22-01-2022 00:00,23-01-2022 00:00,33.5,91.7,23.79,24.12,47.91,6.79,25.91,1.89,4.09,0.41,None,4.03,6.41,79.61,0.92,201.66,177.99,None,None,23.92,None,0,worli
23-01-2022 00:00,24-01-2022 00:00,147.42,645.27,1.67,20.75,22.18,5.81,24.1,1.82,4.08,0.33,None,4.45,8.68,64.95,1.51,201.45,166.37,None,None,21.75,None,0,worli
24-01-2022 00:00,25-01-2022 00:00,89.02,411.72,3,24.56,27.15,5.13,15.37,1.73,4.05,0.36,None,3.98,3.57,50.47,1.24,160.97,199.03,None,None,19.46,None,0,worli
25-01-2022 00:00,26-01-2022 00:00,97.68,314.28,7.71,28.33,35.78,5.91,8.24,1.13,4,0.35,None,5,5.21,60.34,0.84,160.42,126.43,None,None,19.51,None,0,worli
26-01-2022 00:00,27-01-2022 00:00,85.16,251.86,8.51,25.31,33.81,6.77,16.79,0.73,4.09,0.4,None,4.65,5.85,61.6,1.1,163.72,225.66,None,None,21.49,None,0,worli
27-01-2022 00:00,28-01-2022 00:00,75.82,214.03,16.84,24.83,41.67,7.64,20.37,0.75,4.13,0.57,None,4.41,3.58,63.99,1.04,143.37,320.53,None,None,21.5,None,0,worli
28-01-2022 00:00,29-01-2022 00:00,62.95,165.75,11.22,26.15,37.37,11.09,20.07,0.75,4.13,0.31,None,3.92,9.61,54.63,1.18,175.47,195.64,None,None,25.54,None,0,worli
29-01-2022 00:00,30-01-2022 00:00,59.72,139.81,10.76,24.03,34.79,9.13,20.59,0.75,4.04,0.39,None,3.8,3.98,55.07,1,172.78,187.61,None,None,23.33,None,0,worli
30-01-2022 00:00,31-01-2022 00:00,73.1,159.68,17.66,23.94,41.59,10.1,24.59,0.76,4.1,0.41,None,3.35,4.8,61.39,0.87,184.65,216.54,None,None,23.13,None,0,worli
31-01-2022 00:00,01-02-2022 00:00,82.96,174.02,35.39,21.99,57.38,7.78,25.71,0.76,4.06,0.32,None,4.62,4.63,72.25,0.7,163.84,181.19,None,None,21.4,None,0,worli
01-02-2022 00:00,02-02-2022 00:00,59.92,148.28,11.8,27.1,38.9,10.09,21.64,0.81,4.06,None,None,None,None,61.95,0.86,199.94,318.1,None,None,22.55,None,0,worli
02-02-2022 00:00,03-02-2022 00:00,87.28,166.84,7.66,24.14,31.01,11.16,25.96,0.73,3.99,0.14,None,3.43,5.53,81.36,0.83,198.84,315.94,None,None,22.47,None,0,worli
03-02-2022 00:00,04-02-2022 00:00,83.05,104.82,12.11,19.11,31.22,15.13,25.22,0.73,3.94,0.5,None,4.42,8.43,79.99,1.33,205.5,170.04,None,None,23.65,None,0,worli
04-02-2022 00:00,05-02-2022 00:00,83.62,320.96,8.36,23.91,32.27,9.39,21.85,0.56,4.08,0.38,None,5.62,6.67,55.99,1.05,200,262.86,None,None,24.54,None,0,worli
05-02-2022 00:00,06-02-2022 00:00,96.99,318.76,19.52,26.98,46.49,11.1,22.97,0.6,4.02,0.36,None,3.32,8.68,65.36,0.85,166.99,231.92,None,None,21.31,None,0,worli
06-02-2022 00:00,07-02-2022 00:00,91.33,261.34,9.02,30.9,39.92,11.81,22.94,0.63,4.07,0.27,None,2.73,5.89,68.96,0.85,185.87,223.47,None,None,23.2,None,0,worli
07-02-2022 00:00,08-02-2022 00:00,54.58,158.57,6.47,20.7,27.17,10.04,21.93,0.63,4.09,0.36,None,4.63,3.5,82.13,0.93,179.64,237.19,None,None,22.53,None,0,worli
08-02-2022 00:00,09-02-2022 00:00,30.79,98.71,8,23.41,31.4,9.82,21.72,0.64,4.05,0.54,None,3.67,4.9,77.29,0.77,170.08,170.33,None,None,22.54,None,0,worli
09-02-2022 00:00,10-02-2022 00:00,41.45,115.23,7.5,25.2,32.7,10.62,21.81,0.64,4.04,0.28,None,3.91,8.77,76.98,1.02,178.26,211.5,None,None,22.77,None,0,worli
10-02-2022 00:00,11-02-2022 00:00,65.58,174.09,16.81,26.07,42.87,10.72,23.47,0.65,3.96,0.24,None,4.44,3.47,67.01,1.11,186.33,245.92,None,None,23.42,None,0,worli
11-02-2022 00:00,12-02-2022 00:00,58.37,170.46,15.6,23.12,38.72,10.49,24.56,0.65,3.97,0.44,None,4.45,7.28,55.61,1.51,141.04,265.34,None,None,25.2,None,0,worli
12-02-2022 00:00,13-02-2022 00:00,55.21,144.97,14.07,28.35,42.42,10.37,25.52,0.65,4.12,0.28,None,4.01,5.14,63.79,1.17,183.07,269.9,None,None,25.74,None,0,worli
13-02-2022 00:00,14-02-2022 00:00,66,166.86,37.01,25.07,62.07,10.12,28.47,0.64,4.06,0.37,None,4.17,8.92,72.22,0.92,175.4,223.75,None,None,24.28,None,0,worli
14-02-2022 00:00,15-02-2022 00:00,48.91,118.53,17.37,24.48,41.86,10.39,25.46,0.64,4.04,0.26,None,3.61,8.66,65.78,0.94,180.37,246.15,None,None,24.21,None,0,worli
15-02-2022 00:00,16-02-2022 00:00,29.08,79.71,10.15,21.55,31.7,10.29,24.17,0.64,4.08,0.22,None,5.6,8.43,73.89,1.27,180.13,265.3,None,None,23.39,None,0,worli
16-02-2022 00:00,17-02-2022 00:00,19.09,65.6,10.43,21.17,31.6,8.51,23.7,0.63,3.92,0.47,None,3.38,7.06,76.74,0.86,174.6,272.25,None,None,23.17,None,0,worli
17-02-2022 00:00,18-02-2022 00:00,31.9,90.93,27.66,18.38,46.03,7.98,26.62,0.65,4.09,0.31,None,4.02,6.65,76.33,0.85,177.36,276.57,None,None,22.78,None,0,worli
18-02-2022 00:00,19-02-2022 00:00,44.96,109.42,31.58,21.15,52.73,8.47,30.44,0.67,3.96,0.23,None,3.12,5.91,71.92,0.84,188.65,305.35,None,None,23.99,None,0,worli
19-02-2022 00:00,20-02-2022 00:00,59.58,137.12,33.88,26.3,60.18,8.95,31.96,0.65,4.06,0.21,None,4.02,5.93,74.13,1.02,188.45,341.11,None,None,24.97,None,0,worli
20-02-2022 00:00,21-02-2022 00:00,48.16,120.18,10.84,21.39,32.24,8.51,29.15,0.65,4.07,0.12,None,5.85,10.42,71.31,0.93,187.88,312.87,None,None,24.47,None,0,worli
21-02-2022 00:00,22-02-2022 00:00,61.47,171.95,22.91,29.89,52.8,11.31,28.97,0.65,3.91,0.56,None,4,7.64,68.14,0.94,197.15,293.65,None,None,23.94,None,0,worli
22-02-2022 00:00,23-02-2022 00:00,48.25,104.58,28.04,34.42,62.46,16.27,15.66,0.69,4.1,0.29,None,3.99,5.35,73.53,1.16,214.61,304.85,None,None,24.67,None,0,worli
23-02-2022 00:00,24-02-2022 00:00,49.16,134.45,52.21,21.82,74.03,15.3,24.28,0.65,3.96,0.4,None,4.59,7.04,76.86,0.95,181.59,281.29,None,None,23.82,None,0,worli
24-02-2022 00:00,25-02-2022 00:00,63.74,161.43,17.36,21.73,39.1,14.58,25.17,0.65,4.11,0.38,None,5.34,4.61,80.96,1.13,212.19,249.17,None,None,24.97,None,0,worli
25-02-2022 00:00,26-02-2022 00:00,83.75,239.95,20.22,23.64,43.85,15.51,26.44,0.66,4.07,0.65,None,4.61,7.5,70.93,1.03,197.11,281.41,None,None,25.1,None,0,worli
26-02-2022 00:00,27-02-2022 00:00,68.61,187.41,13.99,26.86,40.85,14.85,24.34,0.66,4.12,0.21,None,3.08,3.26,69.9,1.08,187.43,287.6,None,None,25.14,None,0,worli
27-02-2022 00:00,28-02-2022 00:00,None,136.22,13.06,32.49,45.55,15.17,23.41,0.66,4.12,0.57,None,3.91,9.51,68.93,0.78,171.02,94.34,None,None,23.49,None,0,worli
28-02-2022 00:00,01-03-2022 00:00,67.9,193.37,20.62,29.03,49.65,15.96,26.79,0.61,4.09,0.46,None,3.6,7.91,68.26,1.38,229.54,336.04,None,None,26.92,None,0,worli
01-03-2022 00:00,02-03-2022 00:00,87.16,170.38,11.91,30.22,42.14,16.66,25.03,0.64,4.05,0.22,None,5.41,6.66,73.08,0.98,196.56,237.1,None,None,25.2,None,0,worli
02-03-2022 00:00,03-03-2022 00:00,90.75,191.27,15.72,33.23,48.95,15.96,25.83,0.67,4.14,0.57,None,4.3,5.98,70.53,1.16,224.16,277.83,None,None,26.74,None,0,worli
03-03-2022 00:00,04-03-2022 00:00,81.31,202.21,25.73,33.22,58.95,15.85,27.62,0.68,4.09,0.47,None,4.04,5.46,69.88,1.09,204.67,253,None,None,26.61,None,0,worli
04-03-2022 00:00,05-03-2022 00:00,54.98,182.43,36.88,28.53,65.4,16.06,28.37,0.69,4.1,0.5,None,4.39,5.73,57.93,0.83,191.87,359.27,None,None,26.35,None,0,worli
05-03-2022 00:00,06-03-2022 00:00,68.57,168.14,25.58,24.15,49.73,16.83,29.15,0.69,4.06,0.31,None,3.87,1.85,63.02,0.66,160.28,253.73,None,None,24.77,None,0,worli
06-03-2022 00:00,07-03-2022 00:00,74,181.13,32,22.64,54.64,15.95,33.05,0.69,4.07,0.48,None,2.84,4.82,69.73,0.89,190.5,248.43,None,None,26.78,None,0,worli
07-03-2022 00:00,08-03-2022 00:00,63.91,147.37,22.62,21.7,44.33,15.76,30.97,0.69,4.01,0.3,None,3.64,4.3,71.27,0.89,210.01,224.97,None,None,26.6,None,0,worli
08-03-2022 00:00,09-03-2022 00:00,76.32,172.33,21.96,21.62,43.58,14.88,29.01,0.68,4.08,0.33,None,4.8,7.21,66.81,0.85,166.11,150.81,None,None,27.23,None,0,worli
09-03-2022 00:00,10-03-2022 00:00,93.22,183.89,21.25,27.35,48.59,15.35,30.22,0.68,4.13,0.26,None,4.67,5.75,69.67,0.95,203.35,218.67,None,None,28.39,None,0,worli
10-03-2022 00:00,11-03-2022 00:00,89.38,187.57,24.51,26.72,51.23,14.9,30.56,0.68,4.03,0.61,None,4.17,5.51,71.08,1,206.72,275.41,None,None,28.12,None,0,worli
11-03-2022 00:00,12-03-2022 00:00,91.12,181.62,21.69,22.12,43.81,14.75,31.57,0.68,3.95,0.16,None,3.09,7.97,77.29,0.93,177.12,191.53,None,None,26.71,None,0,worli
12-03-2022 00:00,13-03-2022 00:00,59.3,107.65,27.53,21.77,49.3,18.53,30.6,0.66,4.12,0.52,None,4.05,6.5,80.55,0.81,197.8,13.3,None,None,27.14,None,0,worli
13-03-2022 00:00,14-03-2022 00:00,67.37,184.54,32.63,22.54,55.17,21.02,39.1,0.66,4.14,0.5,None,3.8,7.53,66.75,0.98,217.73,225.68,None,None,28.42,None,0,worli
14-03-2022 00:00,15-03-2022 00:00,67.26,178.04,66.84,20.19,87.03,50.72,40.39,0.65,4.13,0.31,None,3.56,3.01,56.84,0.96,199.29,261.23,None,None,29.02,None,0,worli
15-03-2022 00:00,16-03-2022 00:00,77.92,194.9,45.64,24.35,69.99,34.9,35.83,0.66,4.03,0.21,None,2.43,3.39,65.62,0.99,212.2,238.85,None,None,28.8,None,0,worli
16-03-2022 00:00,17-03-2022 00:00,58.92,166.29,49.78,24.57,74.36,40.02,33.23,0.66,3.97,0.43,None,3.7,4.18,63.53,1.06,219.72,281.81,None,None,28.77,None,0,worli
17-03-2022 00:00,18-03-2022 00:00,62.54,152.05,50.6,22.49,73.1,48.06,33.61,0.68,4.01,0.39,None,3.22,10.35,69.88,1.22,229.11,88.4,None,None,28.88,None,0,worli
18-03-2022 00:00,19-03-2022 00:00,61.3,135.94,29.67,18.86,48.53,28.7,33.44,0.67,4.01,0.36,None,5.21,4.1,74.92,0.88,215.33,64.71,None,None,27.89,None,0,worli
19-03-2022 00:00,20-03-2022 00:00,37.78,99.72,45.77,14.85,60.62,48.93,32.69,0.66,4.01,0.37,None,4.11,3.86,80.26,1.09,199.18,279.89,None,None,27.28,None,0,worli
20-03-2022 00:00,21-03-2022 00:00,34.54,119.02,40.09,12.63,52.72,40.67,31.8,0.67,4,0.38,None,4.68,6.81,80.66,0.93,194.36,86.94,None,None,27.08,None,0,worli
21-03-2022 00:00,22-03-2022 00:00,51.08,177.18,66.11,14.71,80.36,70.92,31.22,0.67,4.09,0.21,None,2.79,6.18,80.62,1.01,210.14,55.59,None,None,26.83,None,0,worli
22-03-2022 00:00,23-03-2022 00:00,52.58,161.62,68.01,16.52,84.53,75.45,32.7,0.67,4.07,0.41,None,4.55,6.39,64.55,1.09,226.77,108.02,None,None,28.16,None,0,worli
23-03-2022 00:00,24-03-2022 00:00,54.7,180.97,94.72,16.21,110.93,101.11,34.25,0.68,4.11,0.34,None,3.62,6.4,51.68,1.14,216.14,192.6,None,None,29,None,0,worli
24-03-2022 00:00,25-03-2022 00:00,60.02,183.64,98.13,14.81,112.94,107.55,34.8,0.67,4.04,0.29,None,3.81,7.34,72.11,1.17,206.53,190.96,None,None,28.24,None,0,worli
25-03-2022 00:00,26-03-2022 00:00,32.91,100.14,80.55,12.39,92.93,86.11,32.24,0.67,4.01,0.23,None,3.02,4.7,70.62,0.73,204.05,168.96,None,None,27.19,None,0,worli
26-03-2022 00:00,27-03-2022 00:00,29.5,91.5,109.55,7.61,116.2,123.73,33.15,0.67,4.04,0.37,None,4.03,7.74,79.84,0.82,209.43,176.25,None,None,27.56,None,0,worli
27-03-2022 00:00,28-03-2022 00:00,32.17,97.24,107.22,9.02,113.52,120.2,33.56,0.67,4.02,0.35,None,5.33,6.84,79.66,0.8,199.75,80.66,None,None,27.42,None,0,worli
28-03-2022 00:00,29-03-2022 00:00,38.04,115.73,185.9,7.93,188.66,221.66,38.93,0.64,4.11,0.32,None,3.92,9.18,83.21,0.95,218.85,175.2,None,None,28.12,None,0,worli
29-03-2022 00:00,30-03-2022 00:00,39.13,115.72,162.62,8.02,165.97,186.62,38.99,0.65,4.14,0.48,None,4.22,7.41,78.68,0.93,222.01,74.47,None,None,28.12,None,0,worli
30-03-2022 00:00,31-03-2022 00:00,36.42,115.47,176.77,5.22,178.72,196.89,40.55,0.65,4.11,0.45,None,5.42,7.59,80.21,0.97,212.06,76.65,None,None,28.17,None,0,worli
